time,F_gravity,F_s,F_fric,F_gfl,F_gfr,F_grl,F_grr
1.842,-588.5999755859375,7999.921875,-1.0511225809750613e-05,146.85328674316406,147.4248504638672,146.8761444091797,147.44570922851562
1.942,-588.5999755859375,7999.921875,-1.7048316749423975e-06,146.78863525390625,147.46334838867188,146.83804321289062,147.50997924804688
2.042,-588.5999755859375,7999.92333984375,-1.7720037703838898e-06,146.99200439453125,147.3632354736328,146.9371795654297,147.3075714111328
2.142,-588.5999755859375,7999.94970703125,-1.850076387199806e-06,146.94419860839844,147.41470336914062,146.88597106933594,147.35513305664062
2.242,-588.5999755859375,8000.015625,-1.9297474409540882e-06,146.8660430908203,147.41983032226562,146.881103515625,147.4330291748047
2.342,-588.5999755859375,8000.12744140625,-2.0159473024250474e-06,147.10797119140625,147.24855041503906,147.051513671875,147.1919708251953
2.442,-588.5999755859375,8000.29150390625,-1.974672386495513e-06,147.01783752441406,147.35116577148438,146.9491729736328,147.28182983398438
2.5419999989999997,-588.5999755859375,8000.51513671875,-0.036455947905778885,146.85781860351562,147.38253784179688,146.9182891845703,147.44134521484375
2.6419999990000003,-588.5999755859375,7997.21826171875,-1.2157299518585205,134.22344970703125,133.24046325683594,161.06251525878906,160.07357788085938
2.742,-588.5999755859375,8000.37646484375,-1.2167365550994873,152.45468139648438,153.21273803710938,141.08900451660156,141.84356689453125
2.842,-588.5999755859375,8000.44921875,-1.2173686027526855,154.49081420898438,154.78347778320312,139.51678466796875,139.80892944335938
2.942,-588.5999755859375,7999.60986328125,-1.217442274093628,137.42491149902344,135.97825622558594,158.32818603515625,156.86865234375
3.041999999,-588.5999755859375,8002.23291015625,-1.2175798416137695,147.15811157226562,148.04530334472656,146.257080078125,147.13951110839844
3.142,-588.5999755859375,8001.4296875,-1.217670202255249,155.83106994628906,154.86874389648438,139.43409729003906,138.46609497070312
3.242,-588.5999755859375,8002.51953125,-1.2171939611434937,141.9609375,139.48745727539062,154.8314971923828,152.3201141357422
3.342,-588.5999755859375,8004.3330078125,-1.2165380716323853,144.110107421875,144.91807556152344,149.3839111328125,150.1879119873047
3.442,-588.5999755859375,8004.66845703125,-1.2159981727600098,154.3736572265625,154.89529418945312,139.40553283691406,139.92550659179688
3.542,-588.5999755859375,8007.09716796875,-1.215185284614563,145.19873046875,143.3894805908203,150.92062377929688,149.09117126464844
3.642,-588.5999755859375,8009.10791015625,-1.214194416999817,143.3185272216797,143.11671447753906,151.18341064453125,150.98135375976562
3.742,-588.5999755859375,8011.37744140625,-1.2401524782180786,141.53652954101562,142.33876037597656,151.96319580078125,152.7615203857422
3.842,-588.5999755859375,8014.447265625,-1.4088006019592285,145.57974243164062,144.17245483398438,150.13363647460938,148.71417236328125
3.942,-588.5999755859375,8017.091796875,-1.617177963256836,128.3984832763672,128.15663146972656,166.1435546875,165.90133666992188
4.042,-588.5999755859375,8020.78955078125,-1.868703842163086,148.34307861328125,149.87733459472656,144.42977905273438,145.94981384277344
4.142,-588.5999755859375,8024.09765625,-1.953345775604248,148.35462951660156,148.61114501953125,145.68905639648438,145.94517517089844
4.242,-588.5999755859375,8027.2685546875,-1.9551639556884766,144.4416046142578,144.99700927734375,149.30393981933594,149.85745239257812
4.342,-588.5999755859375,8030.78466796875,-1.9574368000030518,147.26040649414062,148.3435821533203,145.95997619628906,147.03602600097656
4.442,-588.5999755859375,8034.44287109375,-1.9125525951385498,156.63551330566406,151.13900756835938,143.25637817382812,137.569091796875
4.542,-588.5999755859375,8038.12744140625,-1.8349639177322388,141.6322479248047,148.36581420898438,146.0670928955078,152.53485107421875
4.642,-588.5999755859375,8041.88720703125,-1.746056318283081,146.50640869140625,148.5271453857422,145.78515625,147.78128051757812
4.742,-588.5999755859375,8045.60693359375,-1.6545194387435913,154.0576629638672,143.92874145507812,150.7052001953125,139.9084014892578
4.842,-588.5999755859375,8049.66845703125,-1.5629621744155884,146.6549835205078,147.568359375,146.7341766357422,147.64247131347656
4.942,-588.5999755859375,8053.6728515625,-1.4734441041946411,146.2943878173828,150.98788452148438,143.37745666503906,147.94027709960938
5.042,-588.5999755859375,8057.650390625,-1.382469892501831,148.9757080078125,147.75767517089844,146.546875,145.31973266601562
5.142,-588.5999755859375,8061.97265625,-1.295224905014038,143.10305786132812,150.20761108398438,144.24002075195312,151.04931640625
5.242,-588.5999755859375,8066.3466796875,-1.2117233276367188,144.11557006835938,148.33648681640625,146.01651000976562,150.13143920898438
5.342,-588.5999755859375,8070.8076171875,-1.1278032064437866,147.76394653320312,143.61598205566406,150.73788452148438,146.48219299316406
5.442,-588.5999755859375,8075.23046875,-1.0443956851959229,145.65028381347656,150.0459442138672,144.31146240234375,148.59230041503906
5.542,-588.5999755859375,8079.390625,-0.9609883427619934,142.52528381347656,149.05882263183594,145.366455078125,151.6494598388672
5.642,-588.5999755859375,8083.201171875,-0.8774983286857605,150.98255920410156,146.47862243652344,147.88502502441406,143.25379943847656
5.742,-588.5999755859375,8086.57470703125,-0.7951104640960693,143.9532928466797,151.71009826660156,142.76522827148438,150.17137145996094
5.842,-588.5999755859375,8089.46484375,-0.7159746885299683,143.01255798339844,149.23199462890625,145.1817169189453,151.17372131347656
5.942,-588.5999755859375,8091.96826171875,-0.6389300227165222,147.6503448486328,147.20428466796875,147.09632873535156,146.6490478515625
6.042,-588.5999755859375,8094.11376953125,-0.5652607083320618,146.2342987060547,147.8119354248047,146.49559020996094,148.0581817626953
6.142,-588.5999755859375,8095.99169921875,-0.4935224950313568,143.76417541503906,147.22988891601562,147.1060028076172,150.49993896484375
6.242,-588.5999755859375,8098.0693359375,-0.4222547113895416,144.94320678710938,147.13291931152344,147.1815185546875,149.3423614501953
6.342,-588.5999755859375,8100.2451171875,-0.35127946734428406,147.77330017089844,150.00927734375,144.30577087402344,146.51165771484375
6.442,-588.5999755859375,8102.544921875,-0.2784236669540405,146.29345703125,148.05136108398438,146.25796508789062,147.99720764160156
6.541999999,-588.5999755859375,8104.96337890625,-0.20329925417900085,145.67816162109375,147.1717529296875,147.13499450683594,148.61509704589844
6.641999999,-588.5999755859375,8107.24462890625,-0.12739580869674683,146.5324249267578,148.5740509033203,145.73851013183594,147.7550048828125
6.741999999,-588.5999755859375,8109.404296875,-0.049929700791835785,144.37001037597656,149.55043029785156,144.8289337158203,149.85061645507812
6.841999999,-588.5999755859375,8111.43359375,0.02707122452557087,145.5657958984375,148.72378540039062,145.60606384277344,148.70436096191406
6.941999999,-588.5999755859375,8113.41064453125,0.10288802534341812,148.0500946044922,147.96873474121094,146.33128356933594,146.24989318847656
7.041999999,-588.5999755859375,8115.4384765625,0.17770801484584808,145.55543518066406,147.19647216796875,147.11166381835938,148.73643493652344
7.141999999,-588.5999755859375,8117.6162109375,0.25060752034187317,147.00962829589844,148.0211181640625,146.28199768066406,147.28726196289062
7.241999999,-588.5999755859375,8119.9814453125,0.3234766125679016,147.30014038085938,148.0614013671875,146.2403564453125,146.9980926513672
7.341999999,-588.5999755859375,8122.44873046875,0.39669373631477356,146.34043884277344,148.91590881347656,145.40402221679688,147.9396514892578
7.441999999,-588.5999755859375,8124.869140625,0.47117146849632263,145.8194580078125,146.77947998046875,147.5233154296875,148.4777374267578
7.541999999,-588.5999755859375,8127.115234375,0.5446609258651733,146.96206665039062,151.25643920898438,143.098388671875,147.28311157226562
7.641999999,-588.5999755859375,8129.13134765625,0.6195816993713379,141.03990173339844,151.3233642578125,143.2804412841797,152.956298828125
7.741999999,-588.5999755859375,8130.8837890625,0.6960795521736145,147.0050506591797,147.84205627441406,146.46006774902344,147.29283142089844
7.841999999,-588.5999755859375,8132.2939453125,0.7743787169456482,146.4754638671875,147.2700958251953,147.03182983398438,147.82261657714844
7.941999999,-588.5999755859375,8133.36865234375,0.8514602780342102,146.5635223388672,147.9365692138672,146.36912536621094,147.73077392578125
8.041999999,-588.5999755859375,8134.13916015625,0.9279165267944336,146.30838012695312,148.4071502685547,145.90611267089844,147.97836303710938
8.141999999,-588.5999755859375,8134.73095703125,1.004580020904541,146.08082580566406,148.6716766357422,145.6484832763672,148.1990203857422
8.241999999,-588.5999755859375,8135.10205078125,1.0824205875396729,144.80282592773438,147.86300659179688,146.4650421142578,149.46913146972656
8.341999999,-588.5999755859375,8135.24609375,1.162324070930481,147.22796630859375,148.69264221191406,145.6138458251953,147.06553649902344
8.441999999,-588.5999755859375,8135.00244140625,1.1614845991134644,146.13619995117188,148.95965576171875,145.3642578125,148.139892578125
8.541999999,-588.5999755859375,8134.43359375,1.1617820262908936,147.82362365722656,146.32960510253906,147.97726440429688,146.46951293945312
8.641999999,-588.5999755859375,8133.546875,1.1632581949234009,147.74533081054688,146.0792999267578,148.22926330566406,146.54611206054688
8.741999999,-588.5999755859375,8132.47998046875,1.1655198335647583,147.3289337158203,147.6103515625,146.68988037109375,146.9708251953125
8.841999999,-588.5999755859375,8131.09423828125,1.16815185546875,147.7151336669922,146.7429656982422,147.5599365234375,146.58197021484375
8.941999999,-588.5999755859375,8129.64306640625,1.170385479927063,147.2801513671875,146.4493408203125,147.85276794433594,147.01773071289062
9.041999999,-588.5999755859375,8127.98876953125,1.1717326641082764,147.07339477539062,147.51292419433594,146.78765869140625,147.22601318359375
9.141999999,-588.5999755859375,8126.0517578125,1.171889066696167,147.24691772460938,147.2003631591797,147.0996551513672,147.05307006835938
9.241999999,-588.5999755859375,8123.84765625,1.1708718538284302,146.9757537841797,146.8350830078125,147.46498107910156,147.32418823242188
9.341999999,-588.5999755859375,8121.349609375,1.1688456535339355,146.88516235351562,147.56207275390625,146.73931884765625,147.41343688964844
9.441999999,-588.5999755859375,8118.6533203125,1.166374683380127,146.69297790527344,147.62368774414062,146.67893981933594,147.60438537597656
9.541999999,-588.5999755859375,8115.75146484375,1.1640251874923706,146.5275115966797,147.02737426757812,147.27337646484375,147.771728515625
9.641999999,-588.5999755859375,8112.7197265625,1.1621832847595215,147.09634399414062,147.03778076171875,147.26222229003906,147.20364379882812
9.741999999,-588.5999755859375,8109.45703125,1.1614720821380615,147.14707946777344,147.3374481201172,146.96266174316406,147.15281677246094
9.841999999,-588.5999755859375,8105.9248046875,1.1619703769683838,147.46405029296875,146.6512908935547,147.65072631835938,146.83392333984375
9.941999999,-588.5999755859375,8102.162109375,1.1634716987609863,148.0238494873047,146.45285034179688,147.85475158691406,146.2685546875
10.041999999,-588.5999755859375,8098.25439453125,1.1659566164016724,147.4639434814453,146.84588623046875,147.4552764892578,146.8348846435547
10.141999999,-588.5999755859375,8094.294921875,1.1684452295303345,147.7520294189453,146.97874450683594,147.32308959960938,146.546142578125
10.241999999,-588.5999755859375,8090.3212890625,1.1704872846603394,147.73146057128906,146.86534118652344,147.4369659423828,146.5662384033203
10.341999999,-588.5999755859375,8086.29150390625,1.1716688871383667,146.94068908691406,147.39651489257812,146.9041290283203,147.35867309570312
10.441999999,-588.5999755859375,8082.10498046875,1.1094156503677368,148.220458984375,143.62689208984375,150.73934936523438,146.0133056640625
10.541999999,-588.5999755859375,8077.75,1.0255542993545532,147.3987579345703,147.0062713623047,147.29420471191406,146.90077209472656
10.641999999,-588.5999755859375,8073.1171875,0.9416934847831726,146.5448760986328,149.37017822265625,144.95375061035156,147.73118591308594
10.741999999,-588.5999755859375,8068.3896484375,0.8585805892944336,147.44717407226562,146.34490966796875,147.9588165283203,146.84909057617188
10.841999999,-588.5999755859375,8063.5703125,0.7788186073303223,147.8585968017578,144.51107788085938,149.82382202148438,146.406494140625
10.941999999,-588.5999755859375,8058.62451171875,0.7000173926353455,147.63174438476562,148.00169372558594,146.29872131347656,146.66783142089844
11.041999999,-588.5999755859375,8053.73486328125,0.6247745156288147,148.4890899658203,144.2996826171875,150.05526733398438,145.75595092773438
11.141999999,-588.5999755859375,8048.8837890625,0.552125871181488,147.6000518798828,144.00634765625,150.33392333984375,146.65966796875
11.241999999,-588.5999755859375,8044.22021484375,0.47999677062034607,148.26844787597656,148.16053771972656,146.13949584960938,146.03152465820312
11.341999999,-588.5999755859375,8039.6083984375,0.4079565703868866,151.02528381347656,145.08990478515625,149.32162475585938,143.16319274902344
11.441999999,-588.5999755859375,8035.0380859375,0.3330276906490326,147.66224670410156,145.14280700683594,149.17686462402344,146.6180877685547
11.541999999,-588.5999755859375,8030.515625,0.25829780101776123,146.83499145507812,147.46607971191406,146.8351287841797,147.4637908935547
11.641999999,-588.5999755859375,8026.02392578125,0.18196627497673035,148.27047729492188,146.80340576171875,147.5032196044922,146.0229034423828
11.741999999,-588.5999755859375,8021.5869140625,0.10702446103096008,146.75682067871094,147.441162109375,146.86026000976562,147.541748046875
11.841999999,-588.5999755859375,8017.2705078125,0.03237815573811531,146.36001586914062,147.5438995361328,146.76034545898438,147.93572998046875
11.941999999,-588.5999755859375,8013.09326171875,-0.040633440017700195,148.27587890625,144.7447967529297,149.5940704345703,145.98524475097656
12.041999999,-588.5999755859375,8009.25927734375,-0.11305790394544601,148.3889617919922,146.43739318847656,147.87435913085938,145.89927673339844
12.141999999,-588.5999755859375,8005.83935546875,-0.1855333000421524,148.38412475585938,147.3934783935547,146.9095458984375,145.91287231445312
12.241999999,-588.5999755859375,8002.72119140625,-0.2583763599395752,149.07177734375,145.85020446777344,148.4821014404297,145.1959228515625
12.341999999,-588.5999755859375,7999.91162109375,-0.3329702615737915,146.3624725341797,145.62506103515625,148.67660522460938,147.93585205078125
12.441999999,-588.5999755859375,7997.28125,-0.409097284078598,147.5453338623047,147.66929626464844,146.63075256347656,146.75462341308594
12.541999999,-588.5999755859375,7994.87060546875,-0.48619723320007324,146.93115234375,146.27198791503906,148.0293426513672,147.36752319335938
12.641999999,-588.5999755859375,7992.6875,-0.5637073516845703,148.5861358642578,146.0254364013672,148.29489135742188,145.69354248046875
12.741999999,-588.5999755859375,7990.8271484375,-0.6404119729995728,146.24722290039062,145.57858276367188,148.72279357910156,148.05140686035156
12.841999999,-588.5999755859375,7989.42138671875,-0.7187403440475464,148.3216552734375,147.42330932617188,146.87916564941406,145.9758758544922
12.941999999,-588.5999755859375,7988.583984375,-0.7958568930625916,147.47105407714844,146.17916870117188,148.12596130371094,146.82382202148438
13.041999999,-588.5999755859375,7988.45849609375,-0.8742226958274841,147.06051635742188,146.4879913330078,147.81301879882812,147.2384796142578
13.141999999,-588.5999755859375,7989.02197265625,-0.9526786804199219,147.51519775390625,146.92770385742188,147.3733673095703,146.78375244140625
13.241999999,-588.5999755859375,7990.1025390625,-1.033630132675171,149.15374755859375,144.73854064941406,149.62257385253906,145.0851287841797
13.341999999,-588.5999755859375,7991.5439453125,-1.1154061555862427,146.44854736328125,143.65994262695312,150.66419982910156,147.8273162841797
13.441999999,-588.5999755859375,7993.18994140625,-1.2005587816238403,145.6822509765625,147.50643920898438,146.8035888671875,148.6077117919922
13.541999999,-588.5999755859375,7994.9697265625,-1.2880569696426392,150.06150817871094,146.85025024414062,147.48184204101562,144.20640563964844
13.641999999,-588.5999755859375,7996.88623046875,-1.37679922580719,145.41952514648438,143.2699432373047,151.04434204101562,148.86619567871094
13.741999999,-588.5999755859375,7998.99560546875,-1.4648494720458984,147.18807983398438,147.19992065429688,147.10008239746094,147.11192321777344
13.841999999,-588.5999755859375,8001.3603515625,-1.5521490573883057,146.51576232910156,145.1528778076172,149.15283203125,147.7785186767578
13.941999999,-588.5999755859375,8004.12255859375,-1.6383936405181885,148.3264923095703,147.05882263183594,147.24610900878906,145.96856689453125
14.041999999,-588.5999755859375,8007.32763671875,-1.7253342866897583,148.90948486328125,146.49700927734375,147.8209991455078,145.37249755859375
14.141999999,-588.5999755859375,8010.96875,-1.8129624128341675,147.60467529296875,145.29696655273438,149.01951599121094,146.67884826660156
14.241999999,-588.5999755859375,8014.9345703125,-1.9018055200576782,146.10707092285156,144.1861114501953,150.12527465820312,148.18154907226562
14.341999999,-588.5999755859375,8019.015625,-1.9923434257507324,147.9566192626953,147.19375610351562,147.1080322265625,146.3415985107422
14.441999999,-588.5999755859375,8023.11181640625,-2.0792410373687744,147.2124481201172,144.9592742919922,149.35643005371094,147.0718536376953
14.541999999,-588.5999755859375,8027.13916015625,-2.1586363315582275,147.41912841796875,145.5309295654297,148.7800750732422,146.869873046875
14.641999999,-588.5999755859375,8031.044921875,-2.232057809829712,148.14878845214844,147.7481689453125,146.5523223876953,146.1507110595703
14.741999999,-588.5999755859375,8034.8662109375,-2.2969744205474854,148.13780212402344,145.42779541015625,148.8949737548828,146.13941955566406
14.841999999,-588.5999755859375,8038.560546875,-2.355186700820923,148.44419860839844,144.67897033691406,149.66529846191406,145.8115234375
14.941999999,-588.5999755859375,8042.26123046875,-2.4076225757598877,149.16683959960938,146.77906799316406,147.53858947753906,145.11550903320312
15.041999999,-588.5999755859375,8046.07177734375,-2.454479217529297,149.32843017578125,145.3691864013672,148.97982788085938,144.9225616455078
15.141999999,-588.5999755859375,8050.0625,-2.4965789318084717,149.30271911621094,145.11619567871094,149.23867797851562,144.94241333007812
15.241999999,-588.5999755859375,8054.15771484375,-2.5349974632263184,147.5784149169922,145.43194580078125,148.88229370117188,146.7073516845703
15.341999999,-588.5999755859375,8058.185546875,-2.570035934448242,152.32823181152344,143.38771057128906,151.17039489746094,141.71365356445312
15.441999999,-588.5999755859375,8062.12841796875,-2.6020753383636475,148.28094482421875,144.8525390625,149.4840850830078,145.98243713378906
15.541999999,-588.5999755859375,8065.9755859375,-2.6305558681488037,147.09686279296875,146.4952392578125,147.80587768554688,147.2020263671875
15.641999999,-588.5999755859375,8069.76123046875,-2.655778646469116,147.1228790283203,145.5440673828125,148.76361083984375,147.16944885253906
15.741999999,-588.5999755859375,8073.62548828125,-2.677441358566284,150.37078857421875,142.7581329345703,151.7273712158203,143.74371337890625
15.841999999,-588.5999755859375,8077.771484375,-2.69598650932312,147.89976501464844,144.587890625,149.7462615966797,146.36607360839844
15.941999999,-588.5999755859375,8082.2744140625,-2.7117655277252197,149.08566284179688,146.49293518066406,147.82791137695312,145.19351196289062
16.041999999,-588.5999755859375,8087.1240234375,-2.725236654281616,149.51016235351562,146.08810424804688,148.24838256835938,144.7533416748047
16.141999999,-588.5999755859375,8092.220703125,-2.736983299255371,144.83004760742188,149.33177185058594,145.0283966064453,149.40977478027344
16.241999999,-588.5999755859375,8097.3212890625,-2.7474172115325928,142.12899780273438,149.0997314453125,145.34251403808594,152.0287628173828
16.341999999,-588.5999755859375,8102.357421875,-2.7555320262908936,147.81349182128906,146.7872772216797,147.51596069335938,146.4832763671875
16.441999999,-588.5999755859375,8107.28564453125,-2.7617180347442627,147.28875732421875,146.50193786621094,147.79995727539062,147.0093536376953
16.541999999,-588.5999755859375,8112.15673828125,-2.7657768726348877,148.3284912109375,148.00660705566406,146.293701171875,145.97119140625
16.641999999,-588.5999755859375,8116.9482421875,-2.767516613006592,147.0078582763672,146.52688598632812,147.77381896972656,147.2914276123047
16.741999999,-588.5999755859375,8121.6884765625,-2.7670607566833496,147.0801239013672,145.9377899169922,148.3662109375,147.2158660888672
16.841999999,-588.5999755859375,8126.39306640625,-2.7646501064300537,141.49668884277344,150.64785766601562,143.89425659179688,152.5612030029297
16.941999999,-588.5999755859375,8131.0625,-2.764648675918579,147.19247436523438,146.87139892578125,147.42892456054688,147.1072235107422
17.041999999,-588.5999755859375,8135.72412109375,-2.7647180557250977,147.02291870117188,147.03001403808594,147.26998901367188,147.27708435058594
17.141999999,-588.5999755859375,8140.3359375,-2.7648093700408936,147.7561492919922,146.4488983154297,147.85635375976562,146.53860473632812
17.241999999,-588.5999755859375,8144.96337890625,-2.7648885250091553,146.989013671875,146.7852783203125,147.51486206054688,147.31085205078125
17.341999999,-588.5999755859375,8149.59765625,-2.764949321746826,147.1367950439453,146.89756774902344,147.40260314941406,147.16302490234375
17.441999999,-588.5999755859375,8154.27294921875,-2.764979600906372,147.244384765625,147.2440185546875,147.05596923828125,147.0556182861328
17.541999999,-588.5999755859375,8158.9990234375,-2.7649543285369873,146.8776397705078,147.39736938476562,146.9034423828125,147.42153930664062
17.641999999,-588.5999755859375,8163.72265625,-2.76488995552063,147.0238494873047,147.50694274902344,146.79376220703125,147.2754364013672
17.741999999,-588.5999755859375,8168.47607421875,-2.76479434967041,147.21035766601562,147.4573516845703,146.84283447265625,147.08946228027344
17.841999999,-588.5999755859375,8173.22705078125,-2.7647175788879395,146.69691467285156,147.77853393554688,146.52500915527344,147.59954833984375
17.941999999,-588.5999755859375,8177.9853515625,-2.7646400928497314,147.3329315185547,147.2111358642578,147.0889129638672,146.96702575683594
18.041999999,-588.5999755859375,8182.75830078125,-2.764596939086914,146.9213409423828,147.6012725830078,146.70013427734375,147.37725830078125
18.141999999,-588.5999755859375,8187.4794921875,-2.7646117210388184,147.00904846191406,147.31411743164062,146.9861602783203,147.29066467285156
18.241999999,-588.5999755859375,8192.0712890625,-2.764657735824585,147.39833068847656,146.79104614257812,147.51007080078125,146.90054321289062
18.341999999,-588.5999755859375,8196.478515625,-2.764739513397217,147.47750854492188,146.5256805419922,147.777099609375,146.81971740722656
18.441999999,-588.5999755859375,8200.6806640625,-2.7648391723632812,147.87295532226562,147.07261657714844,147.22933959960938,146.42507934570312
18.541999999,-588.5999755859375,8204.634765625,-2.7606027126312256,146.24371337890625,144.92173767089844,149.38363647460938,148.05091857910156
18.641999999,-588.5999755859375,8208.34375,-2.7542145252227783,148.0950927734375,146.63388061523438,147.67269897460938,146.19833374023438
18.741999999,-588.5999755859375,8211.751953125,-2.746009349822998,148.1354522705078,146.44613647460938,147.8626708984375,146.15576171875
18.841999999,-588.5999755859375,8214.84765625,-2.735532283782959,147.9033203125,147.1935577392578,147.10797119140625,146.3951416015625
18.941999999,-588.5999755859375,8217.673828125,-2.7231245040893555,148.469970703125,146.89340209960938,147.4142608642578,145.8223876953125
19.041999999,-588.5999755859375,8220.2158203125,-2.7089297771453857,153.30899047851562,147.79893493652344,146.596923828125,140.8951416015625
19.141999999,-588.5999755859375,8222.4306640625,-2.6926047801971436,145.22808837890625,149.5400848388672,144.815185546875,149.01663208007812
19.241999999,-588.5999755859375,8224.3515625,-2.6737446784973145,147.41212463378906,146.67808532714844,147.62356567382812,146.88623046875
19.341999999,-588.5999755859375,8225.9130859375,-2.6527259349823,151.30865478515625,143.98504638671875,150.48629760742188,142.8199920654297
19.441999999,-588.5999755859375,8227.0888671875,-2.6281802654266357,148.17547607421875,145.4990997314453,148.8231201171875,146.10231018066406
19.541999999,-588.5999755859375,8227.861328125,-2.6002390384674072,147.740478515625,145.38699340820312,148.93016052246094,146.54238891601562
